     1     1     1     1   2.276960407261190
     2     1     1     1  -0.336965292867332
     2     2     1     1   0.053058964525264
     2     2     1     2  -0.021559411673639
     2     1     2     1   0.178747890451881
     2     2     2     1  -0.021559411673639
     2     2     2     2   0.027025941276732
     3     1     1     1   0.255234311630571
     3     2     1     1  -0.033720904533440
     3     2     1     2   0.026082284803719
     3     3     1     1   0.033806660987566
     3     3     1     2   0.027155938533430
     3     3     1     3   0.065272147995706
     3     1     2     1   0.149464311790036
     3     2     2     1  -0.013743492015716
     3     2     2     2   0.033975355217711
     3     3     2     1   0.027155938533430
     3     3     2     2   0.048377502388477
     3     3     2     3   0.112702359739281
     3     1     3     1   0.384302042124470
     3     2     3     1  -0.039126018467326
     3     2     3     2   0.079449020080546
     3     3     3     1   0.065272147995706
     3     3     3     2   0.112702359739281
     3     3     3     3   0.273849975689064
     4     4     1     1   0.007109336138860
     4     4     1     2   0.003551010880439
     4     4     1     3   0.007061453408497
     4     4     2     1   0.003551010880439
     4     4     2     2   0.008055331875048
     4     4     2     3   0.013550335275442
     4     4     3     1   0.007061453408497
     4     4     3     2   0.013550335275442
     4     4     3     3   0.023843259201781
     4     1     4     1   0.238608701689808
     4     2     4     1  -0.024987361943569
     4     2     4     2   0.043294104376175
     4     3     4     1   0.039607978181164
     4     3     4     2   0.057880380079746
     4     3     4     3   0.133853126165039
     4     4     4     4   0.078081859434436
     4     5     4     5   0.069488474109834
     4     6     4     6   0.069488474109834
     4     4     5     5   0.004296692662301
     4     5     5     4   0.004296692662301
     4     4     6     6   0.004296692662301
     4     6     6     4   0.004296692662301
     5     5     1     1   0.007109336138860
     5     5     1     2   0.003551010880439
     5     5     1     3   0.007061453408497
     5     5     2     1   0.003551010880439
     5     5     2     2   0.008055331875048
     5     5     2     3   0.013550335275442
     5     5     3     1   0.007061453408497
     5     5     3     2   0.013550335275442
     5     5     3     3   0.023843259201781
     5     4     4     5   0.004296692662301
     5     5     4     4   0.004296692662301
     5     1     5     1   0.238608701689808
     5     2     5     1  -0.024987361943569
     5     2     5     2   0.043294104376175
     5     3     5     1   0.039607978181164
     5     3     5     2   0.057880380079746
     5     3     5     3   0.133853126165039
     5     4     5     4   0.069488474109834
     5     5     5     5   0.078081859434436
     5     6     5     6   0.069488474109834
     5     5     6     6   0.004296692662301
     5     6     6     5   0.004296692662301
     6     6     1     1   0.007109336138860
     6     6     1     2   0.003551010880439
     6     6     1     3   0.007061453408497
     6     6     2     1   0.003551010880439
     6     6     2     2   0.008055331875048
     6     6     2     3   0.013550335275442
     6     6     3     1   0.007061453408497
     6     6     3     2   0.013550335275442
     6     6     3     3   0.023843259201781
     6     4     4     6   0.004296692662301
     6     6     4     4   0.004296692662301
     6     5     5     6   0.004296692662301
     6     6     5     5   0.004296692662301
     6     1     6     1   0.238608701689808
     6     2     6     1  -0.024987361943569
     6     2     6     2   0.043294104376175
     6     3     6     1   0.039607978181164
     6     3     6     2   0.057880380079746
     6     3     6     3   0.133853126165039
     6     4     6     4   0.069488474109834
     6     5     6     5   0.069488474109834
     6     6     6     6   0.078081859434436
     7     4     1     1   0.001413424802304
     7     4     1     2   0.001049349480346
     7     4     1     3   0.001922133187870
     7     7     1     1   0.000304119142769
     7     7     1     2   0.000718078362724
     7     7     1     3   0.001614229084222
     7     4     2     1   0.002366364213137
     7     4     2     2   0.006242890510990
     7     4     2     3   0.011113980598691
     7     7     2     1   0.000718078362724
     7     7     2     2   0.005438172038228
     7     7     2     3   0.014648082845377
     7     4     3     1   0.005167871122633
     7     4     3     2   0.015016887146894
     7     4     3     3   0.028572804185704
     7     7     3     1   0.001614229084222
     7     7     3     2   0.014648082845377
     7     7     3     3   0.046374186422919
     7     1     4     1   0.154402060054853
     7     2     4     1  -0.015487781298777
     7     2     4     2   0.032596772615306
     7     3     4     1   0.026497049897963
     7     3     4     2   0.046185548257384
     7     3     4     3   0.110390745862449
     7     4     4     4   0.059112945571734
     7     5     4     5   0.052881173697546
     7     6     4     6   0.052881173697546
     7     7     4     4   0.048662130897054
     7     7     4     7   0.097549903400277
     7     8     4     5   0.042975603296639
     7     8     4     8   0.087355155120045
     7     9     4     6   0.042975603296639
     7     9     4     9   0.087355155120045
     7     4     5     5   0.003115885937094
     7     5     5     4   0.003115885937094
     7     7     5     5   0.002843263800207
     7     7     5     8   0.005097374140116
     7     8     5     4   0.002843263800207
     7     8     5     7   0.005097374140116
     7     4     6     6   0.003115885937094
     7     6     6     4   0.003115885937094
     7     7     6     6   0.002843263800207
     7     7     6     9   0.005097374140116
     7     9     6     4   0.002843263800207
     7     9     6     7   0.005097374140116
     7     1     7     1   0.261267318598558
     7     2     7     1  -0.025709892864879
     7     2     7     2   0.060586124748787
     7     3     7     1   0.045550993976935
     7     3     7     2   0.090207083429206
     7     3     7     3   0.229924784418640
     7     4     7     4   0.108589916178774
     7     5     7     5   0.100115800499956
     7     6     7     6   0.100115800499956
     7     7     7     4   0.097549903400277
     7     7     7     7   0.226061175029749
     7     8     7     5   0.087355155120045
     7     8     7     8   0.198380214822025
     7     9     7     6   0.087355155120045
     7     9     7     9   0.198380214822025
     7     4     8     5   0.004237057839409
     7     5     8     4   0.004237057839409
     7     7     8     5   0.005097374140116
     7     7     8     8   0.013840480103862
     7     8     8     4   0.005097374140116
     7     8     8     7   0.013840480103862
     7     4     9     6   0.004237057839409
     7     6     9     4   0.004237057839409
     7     7     9     6   0.005097374140116
     7     7     9     9   0.013840480103862
     7     9     9     4   0.005097374140116
     7     9     9     7   0.013840480103862
     8     5     1     1   0.001413424802304
     8     5     1     2   0.001049349480346
     8     5     1     3   0.001922133187870
     8     8     1     1   0.000304119142769
     8     8     1     2   0.000718078362724
     8     8     1     3   0.001614229084222
     8     5     2     1   0.002366364213137
     8     5     2     2   0.006242890510990
     8     5     2     3   0.011113980598691
     8     8     2     1   0.000718078362724
     8     8     2     2   0.005438172038228
     8     8     2     3   0.014648082845377
     8     5     3     1   0.005167871122633
     8     5     3     2   0.015016887146894
     8     5     3     3   0.028572804185704
     8     8     3     1   0.001614229084222
     8     8     3     2   0.014648082845377
     8     8     3     3   0.046374186422919
     8     4     4     5   0.003115885937094
     8     5     4     4   0.003115885937094
     8     7     4     5   0.002843263800207
     8     7     4     8   0.005097374140116
     8     8     4     4   0.002843263800207
     8     8     4     7   0.005097374140116
     8     1     5     1   0.154402060054853
     8     2     5     1  -0.015487781298777
     8     2     5     2   0.032596772615306
     8     3     5     1   0.026497049897963
     8     3     5     2   0.046185548257384
     8     3     5     3   0.110390745862449
     8     4     5     4   0.052881173697546
     8     5     5     5   0.059112945571734
     8     6     5     6   0.052881173697546
     8     7     5     4   0.042975603296639
     8     7     5     7   0.087355155120045
     8     8     5     5   0.048662130897054
     8     8     5     8   0.097549903400277
     8     9     5     6   0.042975603296639
     8     9     5     9   0.087355155120045
     8     5     6     6   0.003115885937094
     8     6     6     5   0.003115885937094
     8     8     6     6   0.002843263800207
     8     8     6     9   0.005097374140116
     8     9     6     5   0.002843263800207
     8     9     6     8   0.005097374140116
     8     4     7     5   0.004237057839409
     8     5     7     4   0.004237057839409
     8     7     7     5   0.005097374140116
     8     7     7     8   0.013840480103862
     8     8     7     4   0.005097374140116
     8     8     7     7   0.013840480103862
     8     1     8     1   0.261267318598558
     8     2     8     1  -0.025709892864879
     8     2     8     2   0.060586124748787
     8     3     8     1   0.045550993976935
     8     3     8     2   0.090207083429206
     8     3     8     3   0.229924784418640
     8     4     8     4   0.100115800499956
     8     5     8     5   0.108589916178774
     8     6     8     6   0.100115800499956
     8     7     8     4   0.087355155120045
     8     7     8     7   0.198380214822025
     8     8     8     5   0.097549903400277
     8     8     8     8   0.226061175029749
     8     9     8     6   0.087355155120045
     8     9     8     9   0.198380214822025
     8     5     9     6   0.004237057839409
     8     6     9     5   0.004237057839409
     8     8     9     6   0.005097374140116
     8     8     9     9   0.013840480103862
     8     9     9     5   0.005097374140116
     8     9     9     8   0.013840480103862
     9     6     1     1   0.001413424802304
     9     6     1     2   0.001049349480346
     9     6     1     3   0.001922133187870
     9     9     1     1   0.000304119142769
     9     9     1     2   0.000718078362724
     9     9     1     3   0.001614229084222
     9     6     2     1   0.002366364213137
     9     6     2     2   0.006242890510990
     9     6     2     3   0.011113980598691
     9     9     2     1   0.000718078362724
     9     9     2     2   0.005438172038228
     9     9     2     3   0.014648082845377
     9     6     3     1   0.005167871122633
     9     6     3     2   0.015016887146894
     9     6     3     3   0.028572804185704
     9     9     3     1   0.001614229084222
     9     9     3     2   0.014648082845377
     9     9     3     3   0.046374186422919
     9     4     4     6   0.003115885937094
     9     6     4     4   0.003115885937094
     9     7     4     6   0.002843263800207
     9     7     4     9   0.005097374140116
     9     9     4     4   0.002843263800207
     9     9     4     7   0.005097374140116
     9     5     5     6   0.003115885937094
     9     6     5     5   0.003115885937094
     9     8     5     6   0.002843263800207
     9     8     5     9   0.005097374140116
     9     9     5     5   0.002843263800207
     9     9     5     8   0.005097374140116
     9     1     6     1   0.154402060054853
     9     2     6     1  -0.015487781298777
     9     2     6     2   0.032596772615306
     9     3     6     1   0.026497049897963
     9     3     6     2   0.046185548257384
     9     3     6     3   0.110390745862449
     9     4     6     4   0.052881173697546
     9     5     6     5   0.052881173697546
     9     6     6     6   0.059112945571734
     9     7     6     4   0.042975603296639
     9     7     6     7   0.087355155120045
     9     8     6     5   0.042975603296639
     9     8     6     8   0.087355155120045
     9     9     6     6   0.048662130897054
     9     9     6     9   0.097549903400277
     9     4     7     6   0.004237057839409
     9     6     7     4   0.004237057839409
     9     7     7     6   0.005097374140116
     9     7     7     9   0.013840480103862
     9     9     7     4   0.005097374140116
     9     9     7     7   0.013840480103862
     9     5     8     6   0.004237057839409
     9     6     8     5   0.004237057839409
     9     8     8     6   0.005097374140116
     9     8     8     9   0.013840480103862
     9     9     8     5   0.005097374140116
     9     9     8     8   0.013840480103862
     9     1     9     1   0.261267318598558
     9     2     9     1  -0.025709892864879
     9     2     9     2   0.060586124748787
     9     3     9     1   0.045550993976935
     9     3     9     2   0.090207083429206
     9     3     9     3   0.229924784418640
     9     4     9     4   0.100115800499956
     9     5     9     5   0.100115800499956
     9     6     9     6   0.108589916178774
     9     7     9     4   0.087355155120045
     9     7     9     7   0.198380214822025
     9     8     9     5   0.087355155120045
     9     8     9     8   0.198380214822025
     9     9     9     6   0.097549903400277
     9     9     9     9   0.226061175029749
    10     1     1     1   0.057312649135691
    10     2     1     1  -0.006594423954648
    10     2     1     2   0.007837118423667
    10     3     1     1   0.008795771675224
    10     3     1     2   0.009443530878943
    10     3     1     3   0.021779212607255
    10     4     1     4   0.013663484614776
    10     5     1     5   0.012377828901163
    10     6     1     6   0.012377828901163
    10     7     1     4   0.009374513534645
    10     7     1     7   0.016102324695314
    10     8     1     5   0.008691741730157
    10     8     1     8   0.015423725795363
    10     9     1     6   0.008691741730157
    10     9     1     9   0.015423725795363
    10    10     1     1   0.002799805164343
    10    10     1     2   0.009103853485609
    10    10     1     3   0.016561445668016
    10    10     1    10   0.026265773442466
    10    10     1    13   0.008306173845390
    10    10     1    15   0.008306173845390
    10    11     1    11   0.024918521536169
    10    12     1    12   0.024918521536169
    10    13     1     1   0.002498714347261
    10    13     1     2   0.008354097831136
    10    13     1     3   0.015355050383319
    10    13     1    10   0.008306173845390
    10    13     1    13   0.023571269629872
    10    13     1    15   0.007857089876624
    10    14     1    14   0.023571269629872
    10    15     1     1   0.002498714347261
    10    15     1     2   0.008354097831136
    10    15     1     3   0.015355050383319
    10    15     1    10   0.008306173845390
    10    15     1    13   0.007857089876624
    10    15     1    15   0.023571269629872
    10     1     2     1   0.146828490447593
    10     2     2     1  -0.014534180267453
    10     2     2     2   0.031076419460689
    10     3     2     1   0.025405545515009
    10     3     2     2   0.043482460309648
    10     3     2     3   0.101221932145209
    10     4     2     4   0.056711376361747
    10     5     2     5   0.050160005621501
    10     6     2     6   0.050160005621501
    10     7     2     4   0.045154700322155
    10     7     2     7   0.085700417088018
