     1     1  46.273292886137504
     1     2 -13.272226266021303
     1     3   0.272596386665043
     1    10  -1.408023371954993
     1    13  -1.408023371954993
     1    15  -1.408023371954993
     2     1 -13.272226266021304
     2     2   4.532787575706577
     2     3   0.392175650006523
     2    10   1.037782303571728
     2    13   1.037782303571728
     2    15   1.037782303571728
     3     1   0.272596386665043
     3     2   0.392175650006523
     3     3   0.730350000000000
     3    10   0.651825065743025
     3    13   0.651825065743025
     3    15   0.651825065743025
     4     4   3.489979537080875
     4     7   0.592781433011713
     5     5   3.489979537080875
     5     8   0.592781433011713
     6     6   3.489979537080875
     6     9   0.592781433011713
     7     4   0.592781433011713
     7     7   1.079250000000000
     8     5   0.592781433011713
     8     8   1.079250000000000
     9     6   0.592781433011713
     9     9   1.079250000000000
    10     1  -1.408023371954993
    10     2   1.037782303571728
    10     3   0.651825065743025
    10    10   4.770999999999996
    10    13  -0.367000000000001
    10    15  -0.367000000000001
    11    11   7.706999999999995
    12    12   7.706999999999995
    13     1  -1.408023371954993
    13     2   1.037782303571728
    13     3   0.651825065743025
    13    10  -0.367000000000001
    13    13   4.770999999999996
    13    15  -0.367000000000001
    14    14   7.706999999999995
    15     1  -1.408023371954993
    15     2   1.037782303571728
    15     3   0.651825065743025
    15    10  -0.367000000000001
    15    13  -0.367000000000001
    15    15   4.770999999999996
